DeviceID,Time,Rotation,Temperature,Vibration,Sound,Faulty
6,2016-01-29 19:12:26,568.1,37.8,105.8,54.0,1
5,2016-04-22 09:48:57,407.0,47.2,103.9,47.0,1
2,2016-01-01 13:47:56,549.7,35.3,152.8,46.3,0
6,2016-10-05 18:14:18,618.4,43.5,111.1,46.1,1
5,2016-05-19 12:10:07,636.3,45.3,108.3,58.0,1
1,2016-01-03 06:59:54,571.1,35.5,116.2,48.0,0
5,2016-05-16 05:04:09,445.2,43.3,187.3,51.9,1
5,2016-08-04 04:37:22,436.9,47.8,181.0,54.7,1
5,2016-03-13 02:05:00,425.0,37.8,230.8,50.3,1
6,2016-11-06 12:11:38,432.3,36.3,179.6,55.5,1
6,2016-05-24 09:00:15,492.6,51.7,125.2,57.0,1
2,2016-01-02 03:30:30,596.8,37.2,179.1,49.7,0
3,2016-01-01 06:32:16,631.7,36.7,179.6,47.6,0
4,2016-01-01 20:46:02,691.9,38.8,167.2,47.1,0
4,2016-01-01 12:04:27,608.0,36.0,186.1,48.0,0
2,2016-01-02 16:13:33,578.6,39.9,190.0,45.2,0
1,2016-01-01 12:06:43,512.6,45.0,135.2,49.8,0
4,2016-01-01 18:30:33,648.3,35.9,190.9,48.0,0
5,2016-09-26 19:23:09,521.4,42.9,171.0,58.0,1
6,2016-08-19 19:15:36,586.4,47.9,170.2,45.6,1
6,2016-11-24 15:34:11,631.8,37.9,211.8,45.7,1
6,2016-03-22 19:40:16,597.3,43.4,114.4,55.3,1
4,2016-01-01 19:37:51,513.7,41.9,176.9,45.8,0
5,2016-10-20 11:53:01,636.9,37.9,161.7,56.1,1
3,2016-01-03 22:29:19,662.0,37.3,128.0,48.4,0
1,2016-01-01 08:43:31,544.5,39.1,130.1,47.3,0
1,2016-01-02 14:49:49,542.9,42.3,156.3,50.6,0
1,2016-01-02 20:15:09,607.5,36.1,161.8,52.0,0
2,2016-01-02 10:25:32,615.0,42.3,199.7,47.0,0
2,2016-01-03 09:05:50,630.9,38.7,146.7,45.1,0
5,2016-09-11 00:18:40,548.3,48.6,140.2,46.0,1
6,2016-12-20 05:21:22,419.3,54.0,137.0,51.5,1
6,2016-04-02 10:53:32,647.8,54.2,132.3,45.2,1
6,2016-06-14 05:32:45,556.2,50.9,219.7,50.7,1
5,2016-10-01 15:56:10,411.2,49.8,165.8,51.1,1
5,2016-02-09 07:34:42,519.4,44.4,107.0,49.3,1
1,2016-01-03 12:54:09,695.2,40.7,187.9,50.4,0
3,2016-01-03 14:16:35,517.7,37.2,197.9,46.7,0
5,2016-11-20 08:53:37,561.3,42.7,220.1,48.9,1
5,2016-02-26 02:12:33,559.9,38.5,153.4,52.5,1
2,2016-01-03 21:51:40,589.1,43.2,103.2,48.1,0
5,2016-11-24 06:03:27,413.5,50.8,160.9,57.7,1
2,2016-01-02 07:03:58,514.0,40.4,118.6,48.2,0
6,2016-03-12 05:24:27,479.9,41.8,240.7,45.3,1
5,2016-08-26 05:15:22,484.1,52.6,112.5,55.3,1
6,2016-09-22 21:21:00,522.7,45.8,203.5,45.5,1
6,2016-09-03 17:35:40,518.6,45.7,148.2,53.8,1
6,2016-10-27 23:32:08,462.0,38.9,140.6,47.3,1
5,2016-08-30 23:27:53,490.9,37.9,150.0,58.3,1
6,2016-11-14 11:51:18,635.7,52.0,215.2,49.1,1
6,2016-04-01 09:19:36,543.0,41.8,169.3,53.5,1
4,2016-01-01 18:58:41,635.3,39.5,176.6,46.1,0
6,2016-07-03 07:15:49,489.1,39.8,139.1,57.7,1
5,2016-02-26 03:00:47,433.9,38.2,209.3,50.7,1
6,2016-01-29 01:21:47,475.5,44.7,119.8,48.9,1
5,2016-12-15 21:19:15,614.3,42.3,104.6,56.5,1
1,2016-01-03 09:19:30,682.2,37.7,183.3,48.8,0
5,2016-01-30 06:41:19,526.7,54.7,125.1,49.1,1
5,2016-06-28 10:28:55,624.0,49.4,181.4,52.5,1
5,2016-07-04 05:02:04,473.5,43.2,230.1,59.8,1
5,2016-07-31 14:14:04,440.8,36.9,213.6,49.1,1
5,2016-09-23 03:54:56,497.5,54.2,211.9,52.8,1
5,2016-09-12 13:05:19,544.6,37.2,107.6,52.5,1
5,2016-11-04 11:48:58,478.8,37.4,247.4,53.7,1
2,2016-01-02 19:33:33,513.4,41.5,141.1,50.6,0
4,2016-01-01 21:39:24,585.4,43.7,134.7,45.3,0
5,2016-01-04 16:23:11,638.6,53.1,109.5,52.6,1
5,2016-10-04 13:05:38,487.1,43.9,187.4,54.2,1
1,2016-01-01 17:06:41,624.0,36.1,158.5,45.3,0
5,2016-04-18 04:45:32,543.2,39.6,190.0,54.8,1
2,2016-01-02 08:39:57,562.5,40.7,186.2,51.5,0
1,2016-01-03 01:39:35,622.2,44.0,155.0,51.1,0
2,2016-01-02 08:46:18,553.9,43.5,130.8,49.1,0
4,2016-01-01 03:58:05,680.1,42.4,167.6,46.4,0
2,2016-01-02 16:49:43,576.5,39.4,118.9,47.9,0
5,2016-05-31 13:06:23,512.3,36.2,171.7,55.1,1
1,2016-01-03 16:26:35,555.7,36.7,148.3,48.9,0
4,2016-01-01 22:22:38,529.5,37.8,147.2,45.9,0
5,2016-02-24 03:03:23,417.1,41.6,169.1,54.3,1
6,2016-08-17 14:39:23,516.4,50.5,237.6,46.8,1
4,2016-01-02 04:09:41,639.3,39.7,140.8,49.3,0
5,2016-07-09 22:54:08,403.2,36.2,214.7,54.7,1
3,2016-01-03 10:23:32,571.7,38.6,155.3,46.9,0
5,2016-05-21 03:31:44,510.0,40.4,121.3,50.4,1
6,2016-11-04 14:12:58,479.3,40.7,106.2,52.2,1
1,2016-01-03 20:50:22,645.2,41.4,133.7,46.3,0
3,2016-01-02 07:06:27,570.7,44.1,115.6,46.9,0
5,2016-02-14 18:25:21,468.0,35.8,148.0,59.2,1
3,2016-01-02 00:17:22,573.1,38.1,185.2,48.2,0
4,2016-01-01 14:41:35,563.9,36.2,154.9,47.1,0
5,2016-12-20 12:24:27,489.4,47.4,222.5,58.7,1
3,2016-01-02 21:44:26,573.9,38.5,157.6,48.9,0
4,2016-01-01 09:22:57,505.1,44.2,173.1,49.2,0
5,2016-06-06 23:51:38,482.5,53.1,209.7,56.8,1
5,2016-12-21 22:51:04,507.7,45.8,128.3,46.5,1
5,2016-07-20 08:29:49,587.7,53.0,220.6,53.0,1
5,2016-11-01 17:51:09,526.1,38.7,126.0,55.0,1
5,2016-01-01 18:48:54,481.6,43.8,245.9,50.0,1
5,2016-05-21 16:29:07,499.1,46.1,133.6,53.3,1
6,2016-10-28 17:54:37,494.4,47.5,235.1,50.7,1
6,2016-09-18 07:49:33,427.2,54.8,212.0,59.7,1
2,2016-01-02 04:13:05,596.7,37.8,133.4,51.0,0
6,2016-08-03 19:25:27,446.3,55.0,152.5,55.7,1
5,2016-12-23 06:15:11,532.0,44.8,201.0,46.0,1
4,2016-01-03 20:59:33,675.2,39.8,104.3,51.2,0
3,2016-01-03 08:24:46,623.7,35.4,161.6,47.3,0
3,2016-01-03 11:37:20,546.3,35.0,144.5,50.4,0
3,2016-01-01 18:57:09,563.2,37.7,126.0,46.5,0
6,2016-09-06 16:55:14,426.0,41.7,128.2,58.8,1
5,2016-01-07 11:10:04,491.6,43.7,104.7,59.7,1
6,2016-04-05 07:09:33,455.3,48.0,101.7,51.8,1
5,2016-10-06 03:58:40,574.2,50.9,142.8,47.0,1
5,2016-06-16 09:29:08,481.2,39.9,116.1,49.6,1
2,2016-01-03 00:47:32,671.4,36.1,104.3,51.4,0
5,2016-09-15 21:20:25,637.7,38.8,182.0,53.4,1
6,2016-10-08 18:52:05,435.8,43.4,170.2,54.9,1
3,2016-01-02 23:00:16,566.5,40.4,167.8,49.3,0
2,2016-01-01 11:24:14,653.9,37.0,120.7,45.4,0
6,2016-09-05 09:11:05,624.3,41.7,116.6,53.1,1
6,2016-10-31 06:50:30,490.7,50.4,153.2,52.9,1
6,2016-07-09 11:38:38,530.7,36.1,153.0,51.9,1
6,2016-03-18 02:22:32,505.9,38.4,169.5,58.2,1
5,2016-12-11 14:49:46,487.1,52.0,221.3,55.6,1
3,2016-01-02 14:34:49,681.3,40.9,196.0,48.7,0
1,2016-01-02 11:34:55,690.8,35.3,105.4,48.1,0
5,2016-04-01 08:52:10,577.7,35.8,113.0,59.3,1
3,2016-01-03 01:19:30,635.4,36.5,144.4,51.9,0
3,2016-01-02 04:43:02,540.8,36.8,145.9,51.3,0
6,2016-09-29 04:15:47,567.9,51.3,168.5,47.4,1
5,2016-02-16 02:30:39,567.7,48.5,194.8,49.1,1
5,2016-11-20 04:30:08,606.3,44.0,214.3,58.3,1
6,2016-08-12 13:01:07,542.3,50.2,226.0,47.8,1
5,2016-03-31 16:21:58,431.6,40.7,118.1,51.1,1
1,2016-01-03 05:38:02,538.0,37.3,123.5,48.9,0
3,2016-01-02 12:25:18,569.9,42.3,184.7,46.4,0
5,2016-10-11 09:18:15,419.7,48.0,136.2,59.9,1
6,2016-03-28 18:07:06,440.2,35.9,193.2,49.0,1
5,2016-06-01 11:06:50,606.9,40.1,211.7,47.4,1
6,2016-03-14 19:44:37,492.2,50.9,132.6,52.5,1
6,2016-12-13 18:51:16,611.4,44.0,182.3,52.6,1
6,2016-04-20 11:51:13,497.1,38.5,201.5,54.5,1
3,2016-01-01 22:46:47,663.1,40.6,110.5,51.9,0
2,2016-01-03 23:41:55,691.3,38.0,168.2,47.4,0
4,2016-01-01 05:27:18,584.4,38.5,164.7,51.6,0
1,2016-01-01 13:32:03,552.5,40.3,163.7,48.5,0
5,2016-02-13 10:31:49,408.9,48.1,176.1,55.7,1
2,2016-01-02 15:32:56,597.3,35.5,164.6,50.5,0
4,2016-01-01 04:30:35,699.1,38.3,190.7,47.4,0
2,2016-01-01 20:14:43,651.8,39.7,102.2,46.3,0
5,2016-12-29 14:50:17,616.2,53.5,224.0,50.7,1
4,2016-01-03 22:59:04,577.8,39.5,199.5,47.4,0
5,2016-04-10 10:31:15,593.8,44.3,171.2,58.3,1
2,2016-01-02 14:41:58,693.3,40.5,180.4,47.9,0
2,2016-01-03 03:31:19,652.7,36.8,107.6,45.4,0
6,2016-04-26 10:08:05,564.2,47.5,226.5,49.6,1
4,2016-01-02 10:19:08,510.4,41.2,100.4,51.0,0
6,2016-03-04 21:03:49,541.4,42.3,214.6,57.8,1
1,2016-01-01 00:17:04,678.5,44.0,145.5,46.3,0
6,2016-03-26 03:16:24,613.5,51.8,103.8,48.7,1
6,2016-07-02 20:07:29,504.8,42.4,165.9,58.5,1
5,2016-07-23 01:50:56,530.3,53.2,141.3,48.5,1
4,2016-01-02 13:37:49,611.6,43.9,131.2,46.3,0
5,2016-08-10 18:19:53,591.0,43.3,175.5,59.3,1
1,2016-01-03 13:20:04,668.5,40.8,148.5,46.9,0
1,2016-01-01 13:43:00,530.5,38.7,170.0,45.9,0
4,2016-01-01 01:42:32,521.5,40.6,170.7,46.3,0
6,2016-01-25 06:02:07,568.6,43.3,158.4,57.2,1
1,2016-01-03 03:52:18,590.9,39.5,183.2,51.1,0
3,2016-01-01 10:19:01,628.5,37.3,160.6,45.2,0
6,2016-08-25 13:26:13,543.6,51.2,194.0,56.3,1
3,2016-01-03 08:55:09,563.6,42.7,173.0,47.5,0
6,2016-12-12 04:27:16,451.4,51.5,217.2,46.1,1
5,2016-01-06 23:39:39,613.4,39.7,108.6,50.2,1
5,2016-07-21 07:33:35,552.7,48.1,157.6,52.6,1
5,2016-09-21 12:30:54,546.8,43.0,203.0,57.0,1
5,2016-06-20 03:33:05,446.2,49.4,159.4,57.7,1
6,2016-09-17 20:49:01,468.4,52.7,210.4,51.0,1
6,2016-05-03 11:14:19,536.0,36.1,155.3,58.8,1
6,2016-03-26 05:52:35,569.4,38.7,120.2,59.6,1
3,2016-01-03 15:52:43,571.6,40.6,107.9,47.8,0
5,2016-04-08 00:15:08,553.3,53.6,155.9,50.5,1
6,2016-02-17 21:54:26,557.8,53.8,210.5,47.6,1
5,2016-01-13 07:11:11,503.0,38.4,232.9,51.9,1
3,2016-01-03 16:24:28,583.2,41.5,173.0,45.5,0
4,2016-01-01 18:53:40,585.1,44.9,115.5,51.8,0
5,2016-05-31 18:42:51,615.9,48.3,225.5,57.3,1
1,2016-01-01 04:19:44,521.9,41.5,100.9,51.1,0
3,2016-01-01 06:45:50,638.8,41.9,168.4,45.7,0
6,2016-06-18 19:22:16,483.5,53.0,121.7,47.1,1
3,2016-01-01 09:41:20,531.9,43.8,148.3,48.7,0
1,2016-01-02 08:54:47,533.8,40.6,142.0,50.0,0
5,2016-08-25 07:02:21,576.2,46.2,194.1,45.1,1
5,2016-05-24 00:49:53,518.7,36.9,133.7,55.5,1
6,2016-07-24 03:25:12,401.5,39.1,133.8,50.0,1
5,2016-02-16 23:20:00,531.5,36.7,182.9,56.2,1
6,2016-05-11 12:57:12,505.9,43.1,184.5,53.4,1
2,2016-01-01 11:23:24,584.3,39.8,151.6,51.5,0
4,2016-01-03 22:35:51,666.3,42.3,111.7,48.4,0
6,2016-03-27 14:10:44,474.3,47.4,143.9,50.6,1
4,2016-01-02 03:52:48,662.4,36.7,150.7,51.1,0
4,2016-01-03 13:57:35,650.3,40.7,174.7,47.8,0
3,2016-01-02 20:54:40,662.9,39.6,162.1,50.1,0
5,2016-09-06 03:37:08,409.3,51.7,124.1,54.9,1
2,2016-01-01 09:07:10,640.3,42.3,191.7,50.0,0
3,2016-01-03 03:17:09,583.5,40.9,102.6,47.9,0
4,2016-01-01 22:21:34,542.1,36.4,162.8,47.0,0
1,2016-01-01 00:38:06,623.2,40.2,121.0,49.1,0
3,2016-01-01 21:05:43,681.3,40.4,163.4,47.6,0
6,2016-11-15 09:10:07,491.8,36.0,168.6,57.7,1
1,2016-01-03 00:08:12,682.8,43.2,147.2,47.3,0
2,2016-01-03 10:16:32,579.1,36.3,189.4,46.6,0
2,2016-01-02 21:52:23,572.6,36.5,173.8,47.9,0
4,2016-01-01 17:17:11,554.2,44.0,114.2,47.3,0
6,2016-03-10 21:50:26,638.4,46.2,214.5,49.8,1
4,2016-01-02 21:23:13,567.5,41.7,125.1,50.1,0
6,2016-12-18 11:32:42,501.0,36.0,212.9,54.2,1
5,2016-04-20 14:20:45,439.5,35.9,110.7,56.0,1
2,2016-01-03 11:24:18,677.1,39.1,116.8,46.1,0
6,2016-10-08 10:42:43,468.1,42.7,184.5,49.4,1
1,2016-01-01 04:55:29,552.4,42.2,139.6,48.9,0
2,2016-01-01 11:49:07,624.7,37.0,109.3,48.6,0
6,2016-08-06 06:41:16,475.4,45.2,171.1,57.8,1
2,2016-01-01 19:22:36,509.5,35.5,149.2,46.7,0
6,2016-05-29 08:28:41,556.5,37.0,241.9,58.7,1
5,2016-01-17 01:36:56,526.5,53.8,166.3,45.9,1
4,2016-01-01 04:51:07,581.4,43.9,142.3,48.3,0
4,2016-01-02 06:34:11,679.1,41.7,194.5,48.1,0
4,2016-01-03 06:18:44,511.9,37.1,123.8,51.5,0
1,2016-01-02 22:01:39,557.1,41.5,160.2,46.4,0
5,2016-02-18 20:35:42,597.2,45.8,221.8,48.0,1
6,2016-03-23 00:40:08,555.6,47.2,122.0,57.0,1
2,2016-01-01 02:50:05,517.7,39.3,158.4,45.8,0
1,2016-01-02 20:42:26,693.6,40.5,162.3,50.8,0
5,2016-10-03 19:07:27,595.4,40.4,142.9,46.7,1
5,2016-08-09 05:23:33,614.9,37.5,117.5,56.8,1
3,2016-01-02 18:44:11,577.9,44.5,112.0,48.5,0
6,2016-02-04 02:15:03,453.9,48.9,187.6,53.5,1
6,2016-01-28 07:31:56,523.8,54.0,103.4,51.1,1
3,2016-01-02 16:00:44,537.9,44.1,105.3,47.0,0
2,2016-01-03 23:04:17,531.2,44.5,158.3,48.8,0
6,2016-04-29 03:05:34,452.3,51.3,225.5,53.8,1
1,2016-01-01 17:06:43,602.7,40.9,141.6,49.5,0
5,2016-03-04 16:49:47,418.2,52.4,155.2,48.3,1
5,2016-05-10 07:47:20,463.4,42.4,226.6,58.4,1
5,2016-01-14 14:22:15,465.6,36.0,233.6,46.7,1
6,2016-01-20 21:41:19,630.2,41.5,124.9,50.5,1
2,2016-01-02 20:09:54,571.0,36.3,171.7,50.9,0
5,2016-12-24 06:06:51,469.7,37.6,215.2,57.8,1
6,2016-04-29 01:00:40,481.8,48.4,135.7,52.3,1
4,2016-01-03 13:16:33,642.1,41.0,125.6,45.0,0
6,2016-09-18 21:56:52,454.5,42.9,229.2,59.5,1
4,2016-01-03 03:26:46,502.5,36.1,141.8,48.6,0
6,2016-03-22 23:12:24,552.1,48.5,142.3,57.8,1
6,2016-01-22 13:33:05,590.7,50.8,183.9,50.4,1
6,2016-04-06 23:43:17,615.5,48.8,233.5,58.9,1
5,2016-06-06 12:55:58,495.1,49.9,219.3,54.1,1
6,2016-11-03 10:44:00,603.3,39.3,201.1,53.7,1
3,2016-01-01 01:08:39,571.0,38.4,118.0,51.5,0
3,2016-01-03 03:55:19,594.0,44.0,115.4,45.7,0
4,2016-01-02 23:14:33,513.9,41.0,146.3,45.6,0
5,2016-01-07 02:39:03,608.8,36.1,240.7,53.5,1
4,2016-01-03 00:52:48,602.2,37.7,121.0,51.1,0
4,2016-01-03 01:55:27,590.5,44.6,140.2,47.4,0
6,2016-06-26 04:38:50,557.0,51.9,234.5,52.5,1
3,2016-01-01 23:25:57,592.8,37.8,104.9,46.8,0
2,2016-01-03 20:40:01,555.0,43.2,114.4,51.8,0
5,2016-05-05 15:49:19,465.2,38.5,191.9,51.0,1
5,2016-10-01 19:48:49,478.1,35.8,141.4,51.7,1
5,2016-09-23 14:55:40,490.2,50.1,246.6,57.2,1
3,2016-01-03 17:51:03,526.3,43.9,163.9,49.9,0
3,2016-01-02 20:04:32,617.1,43.5,129.2,50.2,0
5,2016-07-21 13:28:41,430.8,50.4,122.3,52.4,1
6,2016-04-10 05:21:39,474.3,45.7,186.9,48.9,1
6,2016-07-23 15:47:44,495.6,45.0,127.4,46.4,1
6,2016-04-25 20:30:08,454.8,43.6,241.6,46.6,1
5,2016-11-28 15:49:38,646.1,54.3,106.4,52.7,1
5,2016-10-25 14:53:29,534.8,38.0,229.9,51.8,1
2,2016-01-01 16:15:15,555.0,39.2,163.8,50.0,0
4,2016-01-03 12:21:17,568.5,43.8,198.3,45.1,0
6,2016-09-04 06:41:09,505.5,41.6,221.7,46.8,1
1,2016-01-03 23:48:02,622.5,43.3,156.6,47.5,0
1,2016-01-03 02:57:30,608.0,35.4,190.4,45.7,0
5,2016-07-09 22:13:40,448.8,51.7,139.3,45.6,1
5,2016-08-11 21:16:49,624.7,37.4,249.4,57.4,1
2,2016-01-03 22:58:55,548.9,37.6,107.3,49.7,0
1,2016-01-03 14:15:07,527.5,40.1,194.7,46.8,0
1,2016-01-03 22:47:36,507.0,38.9,177.2,51.2,0
5,2016-03-09 22:10:47,531.5,54.8,189.5,49.2,1
3,2016-01-02 06:07:27,563.6,36.0,174.5,50.4,0
6,2016-08-30 14:54:29,509.2,43.9,105.9,54.3,1
1,2016-01-03 00:27:02,579.5,44.6,135.6,47.2,0
2,2016-01-03 02:54:15,517.2,36.6,190.9,49.7,0
6,2016-11-03 13:36:29,522.3,44.6,244.0,54.9,1
6,2016-12-01 13:27:27,603.6,47.9,221.1,57.8,1
3,2016-01-01 08:32:14,523.2,38.1,144.1,48.3,0
4,2016-01-02 19:31:20,657.7,41.4,147.0,46.7,0
3,2016-01-02 00:18:50,583.4,35.6,180.2,48.6,0
6,2016-07-12 01:07:45,409.4,45.6,105.6,50.3,1
6,2016-02-02 04:54:29,602.5,35.5,132.4,56.4,1
6,2016-06-24 05:40:13,535.9,45.7,182.0,51.6,1
3,2016-01-01 07:56:03,691.9,38.9,163.7,45.2,0
6,2016-04-10 13:59:39,539.7,52.9,192.8,54.7,1
5,2016-08-13 11:48:56,412.5,48.1,183.1,57.4,1
5,2016-05-21 02:28:32,410.3,50.6,144.5,55.0,1
3,2016-01-01 00:03:17,501.7,35.8,115.8,47.4,0
4,2016-01-02 10:30:51,552.9,43.2,144.7,47.3,0
1,2016-01-01 16:17:48,634.6,39.3,174.8,49.1,0
6,2016-05-04 10:32:12,491.2,43.7,214.2,52.9,1
5,2016-09-28 22:50:41,499.8,44.5,122.4,50.8,1
3,2016-01-02 20:01:16,633.5,41.6,140.8,45.3,0
6,2016-12-09 00:08:25,551.4,42.2,181.3,53.8,1
3,2016-01-03 10:42:12,690.2,41.5,100.3,49.3,0
1,2016-01-01 06:27:56,601.2,43.7,158.0,45.5,0
5,2016-03-27 00:23:48,462.0,52.2,249.2,48.7,1
3,2016-01-01 04:15:39,579.3,39.1,127.2,47.3,0
6,2016-07-09 09:17:14,577.3,53.0,143.5,58.1,1
5,2016-06-20 08:59:57,478.5,51.4,209.9,56.7,1
5,2016-08-06 07:11:55,632.2,49.8,118.7,53.7,1
5,2016-02-29 13:40:03,636.1,53.1,247.4,52.9,1
4,2016-01-03 20:58:00,642.1,40.7,142.3,51.5,0
2,2016-01-01 19:10:44,644.5,39.0,162.3,45.7,0
5,2016-10-04 22:02:49,501.9,46.3,178.3,45.7,1
4,2016-01-03 12:59:31,592.6,37.3,108.5,51.5,0
3,2016-01-02 06:40:01,599.2,39.9,152.6,50.1,0
4,2016-01-01 17:42:11,697.7,40.9,118.6,47.8,0
5,2016-09-14 14:09:42,575.9,47.1,234.4,53.8,1
6,2016-09-26 13:30:16,469.5,54.7,137.1,47.0,1
5,2016-07-18 02:03:20,606.3,36.6,242.0,58.6,1
1,2016-01-02 19:38:45,535.8,38.0,194.2,51.3,0
4,2016-01-01 13:07:05,513.4,42.3,116.1,47.9,0
4,2016-01-02 15:26:31,515.5,36.8,114.3,46.7,0
1,2016-01-03 02:22:46,546.2,36.1,197.4,45.6,0
4,2016-01-03 22:38:04,502.3,44.6,103.7,47.6,0
5,2016-06-05 13:12:40,443.2,48.7,173.4,48.2,1
6,2016-02-16 22:02:58,514.0,46.5,203.3,54.4,1
6,2016-10-26 20:06:09,575.4,49.4,222.5,49.0,1
2,2016-01-01 08:28:44,520.8,44.4,194.0,45.6,0
2,2016-01-01 06:12:34,517.3,36.4,103.3,47.1,0
6,2016-04-06 02:17:18,507.3,36.2,181.9,55.0,1
6,2016-04-15 02:37:02,441.5,49.1,151.5,52.1,1
5,2016-11-08 17:05:20,583.5,50.5,166.5,53.0,1
6,2016-03-01 10:23:43,596.3,51.9,244.3,50.2,1
5,2016-08-19 09:49:59,621.0,49.9,233.8,48.4,1
6,2016-08-09 00:34:28,552.3,49.3,213.2,53.3,1
6,2016-01-17 16:06:38,618.5,46.6,172.4,55.8,1
6,2016-06-19 08:29:43,503.5,41.9,121.1,46.2,1
5,2016-06-05 07:46:19,404.2,40.0,117.1,51.8,1
3,2016-01-01 05:33:17,536.3,42.3,197.6,49.3,0
5,2016-12-16 05:41:04,447.5,40.4,196.5,53.9,1
2,2016-01-01 21:43:48,544.2,44.9,146.6,51.4,0
6,2016-06-28 21:58:15,497.2,40.7,174.1,53.8,1
4,2016-01-02 21:57:12,537.7,44.4,137.7,49.0,0
4,2016-01-03 04:25:06,526.4,43.3,195.6,46.4,0
5,2016-08-19 11:03:51,512.4,46.7,129.0,57.8,1
1,2016-01-03 07:12:08,662.9,40.5,122.6,51.9,0
5,2016-07-29 21:19:03,492.1,36.8,150.1,50.6,1
6,2016-03-12 09:40:09,598.6,50.2,172.9,51.0,1
3,2016-01-03 08:28:56,695.1,40.8,116.8,47.4,0
6,2016-01-23 20:57:03,520.2,38.6,108.0,48.2,1
3,2016-01-03 01:42:06,531.9,44.1,198.9,46.0,0
6,2016-11-08 17:58:28,493.0,41.9,139.5,50.0,1
6,2016-07-14 09:57:39,531.4,52.3,204.0,57.0,1
3,2016-01-03 17:08:48,520.8,43.3,197.6,48.2,0
5,2016-12-31 05:38:25,497.7,37.3,118.2,54.2,1
5,2016-04-03 21:27:22,600.8,54.4,197.6,50.1,1
3,2016-01-03 09:34:52,680.6,39.1,124.3,49.0,0
6,2016-04-14 13:35:17,606.7,42.6,111.7,51.9,1
2,2016-01-01 13:35:54,554.0,37.9,162.5,51.0,0
6,2016-02-27 06:11:48,602.5,50.6,233.3,49.7,1
4,2016-01-03 10:24:58,668.9,37.4,163.0,45.5,0
5,2016-07-11 08:27:48,588.5,54.4,143.6,51.0,1
3,2016-01-02 12:37:08,556.7,35.4,189.9,47.4,0
4,2016-01-03 18:27:10,643.7,41.1,169.3,50.9,0
5,2016-03-03 14:49:06,501.9,40.8,150.5,47.5,1
6,2016-08-20 06:07:19,606.2,44.1,139.7,55.0,1
6,2016-07-25 16:55:05,586.3,41.3,192.5,51.9,1
4,2016-01-01 03:48:16,619.4,39.3,106.8,46.5,0
6,2016-05-12 06:12:33,581.5,47.6,179.0,52.9,1
2,2016-01-03 00:19:35,654.3,44.7,177.0,49.7,0
3,2016-01-01 23:17:47,692.4,39.6,176.0,50.2,0
6,2016-08-02 06:49:53,400.5,39.4,216.0,59.5,1
5,2016-07-09 02:09:13,413.7,53.0,192.4,57.4,1
6,2016-06-11 15:26:54,638.6,43.5,136.7,55.5,1
5,2016-11-07 17:28:30,497.7,37.2,168.7,50.9,1
3,2016-01-01 12:54:37,629.6,41.8,148.8,50.3,0
5,2016-11-11 10:39:08,496.4,44.5,199.7,58.4,1
3,2016-01-01 18:29:30,697.3,43.9,149.8,48.9,0
6,2016-02-02 20:12:36,559.7,44.8,130.0,53.4,1
5,2016-02-11 16:41:09,411.4,44.9,165.4,58.8,1
5,2016-07-05 11:07:24,644.4,53.4,117.3,52.1,1
5,2016-02-21 12:49:05,610.6,41.9,117.3,57.7,1
2,2016-01-02 15:45:33,581.8,44.9,188.8,47.0,0
1,2016-01-01 18:51:28,640.5,41.2,159.8,49.2,0
5,2016-02-11 07:54:50,475.4,47.3,135.2,47.6,1
3,2016-01-01 15:44:58,557.6,40.0,137.6,51.2,0
6,2016-01-23 08:16:59,618.0,38.4,192.1,53.5,1
3,2016-01-03 10:43:14,693.0,43.0,148.4,47.5,0
1,2016-01-03 08:42:18,602.2,43.4,128.3,51.8,0
5,2016-06-17 23:51:25,632.4,49.3,222.8,58.0,1
1,2016-01-01 05:39:38,547.1,39.3,100.8,51.5,0
1,2016-01-03 14:37:01,516.8,37.0,151.8,47.6,0
1,2016-01-01 05:48:55,666.9,37.1,131.9,45.3,0
6,2016-12-27 10:53:37,566.7,36.1,171.5,46.9,1
5,2016-02-17 00:50:17,465.7,49.3,189.1,45.5,1
6,2016-01-13 23:08:11,449.2,51.4,135.6,45.4,1
1,2016-01-01 08:03:47,619.9,35.4,168.2,46.3,0
5,2016-09-01 17:39:22,541.3,43.8,165.3,58.7,1
6,2016-02-11 22:50:56,488.7,49.9,107.8,55.8,1
2,2016-01-03 14:40:59,593.9,40.5,136.0,49.1,0
5,2016-06-07 15:43:54,442.2,39.8,105.4,57.9,1
1,2016-01-03 11:48:56,679.0,36.6,108.1,49.8,0
6,2016-04-20 21:46:12,525.9,46.1,111.7,56.8,1
1,2016-01-02 22:25:38,599.5,42.6,127.9,49.5,0
6,2016-07-16 05:03:51,511.9,37.0,233.4,57.8,1
6,2016-07-08 19:03:02,424.2,44.9,201.1,55.6,1
6,2016-02-10 08:28:44,476.3,36.2,165.1,50.5,1
6,2016-04-30 12:03:37,452.3,42.2,172.0,59.0,1
1,2016-01-01 14:48:31,638.8,40.9,184.4,46.5,0
1,2016-01-03 12:44:27,572.7,35.7,148.0,46.4,0
2,2016-01-01 19:09:50,613.5,39.3,139.0,47.5,0
5,2016-03-01 05:21:19,493.2,35.7,193.9,46.7,1
6,2016-05-28 19:03:40,536.0,54.1,177.1,53.8,1
2,2016-01-02 06:45:53,690.9,43.2,184.1,48.6,0
